-1.864029765129089355e+00,-1.357728862762451172e+01,1.063578319549560547e+01,3.889176607131958008e+00,2.205820655822753906e+01,3.420059680938720703e-01,6.584376811981201172e+00,1.910480499267578125e+00,-1.540447044372558594e+01,-9.976551055908203125e+00
4.410697937011718750e+00,-6.208289265632629395e-01,3.556197404861450195e+00,1.944080948829650879e+00,5.060525417327880859e+00,-6.808533668518066406e+00,4.217890262603759766e+00,6.994088292121887207e-01,7.515822887420654297e+00,-4.739377021789550781e+00
9.336325645446777344e+00,2.036568450927734375e+01,-1.005959606170654297e+01,-5.661573886871337891e+00,2.366266727447509766e+00,-1.102202320098876953e+01,-8.170898437500000000e+00,-8.676518440246582031e+00,2.103122711181640625e+00,1.499843502044677734e+01
7.124604225158691406e+00,4.432087326049804688e+01,-4.895001411437988281e+00,4.105161130428314209e-01,-4.057339096069335938e+01,-1.393849849700927734e-01,-8.831437110900878906e+00,-1.786142158508300781e+01,9.744987487792968750e+00,1.575332927703857422e+01
-8.027304649353027344e+00,-1.047595882415771484e+01,3.927766561508178711e+00,7.449759483337402344e+00,1.348400497436523438e+01,4.216012954711914062e+00,5.806752681732177734e+00,7.365367889404296875e+00,-1.057810211181640625e+01,-5.108428001403808594e+00
1.523337459564208984e+01,-1.465850543975830078e+01,-2.579581499099731445e+00,-9.967505455017089844e+00,8.733692169189453125e+00,-3.560035228729248047e-01,-1.265946769714355469e+01,1.995180892944335938e+01,2.834586143493652344e+00,-6.310371398925781250e+00
2.300377845764160156e+00,-6.299808502197265625e+00,8.413680076599121094e+00,2.497552931308746338e-01,-2.862816810607910156e+00,-1.227145433425903320e+00,-1.647779226303100586e+00,9.824102401733398438e+00,-4.983654022216796875e+00,5.639133453369140625e-01
-2.241798162460327148e+00,-6.406939506530761719e+00,1.225890994071960449e+00,7.199916839599609375e+00,-2.593139648437500000e+00,4.528186798095703125e+00,9.723749160766601562e+00,-4.634070396423339844e+00,-1.929483890533447266e+00,1.048322081565856934e+00
5.344504356384277344e+00,-6.027568817138671875e+00,-1.751566505432128906e+01,1.460240840911865234e+01,-2.684088230133056641e+00,2.394475173950195312e+01,-4.695765376091003418e-01,3.865615606307983398e+00,3.718726873397827148e+00,-1.157711124420166016e+01
-3.825670957565307617e+00,-3.356066465377807617e+00,4.919078350067138672e+00,5.131629467010498047e+00,7.692245006561279297e+00,-8.741247653961181641e-01,1.385637283325195312e+00,-5.096204757690429688e+00,3.603750705718994141e+00,-3.340715646743774414e+00
8.712321281433105469e+00,8.663783073425292969e+00,-5.201434612274169922e+00,-1.990723252296447754e+00,-6.156013011932373047e+00,-1.785843610763549805e+00,-1.751695156097412109e+00,-9.025219917297363281e+00,1.015526390075683594e+01,5.521332740783691406e+00
